TIME,2026-06-12T17:52:41,
2.492462e+01,-7.516607e-07,-7.566903e-07
2.522613e+01,-7.648902e-07,-7.698621e-07
2.552764e+01,-7.808910e-07,-7.847773e-07
2.582915e+01,-7.948346e-07,-7.990047e-07
2.613065e+01,-8.093201e-07,-8.136251e-07
2.643216e+01,-8.231744e-07,-8.263066e-07
2.673367e+01,-8.380721e-07,-8.424543e-07
2.703518e+01,-8.524552e-07,-8.562107e-07
2.733668e+01,-8.679157e-07,-8.713414e-07
2.763819e+01,-8.849847e-07,-8.874713e-07
2.793970e+01,-8.997775e-07,-9.045051e-07
2.824121e+01,-9.159183e-07,-9.190440e-07
2.854271e+01,-9.320131e-07,-9.358027e-07
2.884422e+01,-9.460420e-07,-9.507557e-07
2.914573e+01,-9.633485e-07,-9.662891e-07
2.944724e+01,-9.791158e-07,-9.822776e-07
2.974874e+01,-9.935344e-07,-9.977392e-07
3.005025e+01,-1.009393e-06,-1.012429e-06
3.035176e+01,-1.028950e-06,-1.032480e-06
3.065327e+01,-1.047220e-06,-1.051185e-06
3.095477e+01,-1.063042e-06,-1.066343e-06
3.125628e+01,-1.078941e-06,-1.082167e-06
3.155779e+01,-1.095671e-06,-1.100763e-06
3.185930e+01,-1.113178e-06,-1.117165e-06
3.216080e+01,-1.132181e-06,-1.136099e-06
3.246231e+01,-1.151437e-06,-1.154086e-06
3.276382e+01,-1.169569e-06,-1.171902e-06
3.306533e+01,-1.186486e-06,-1.191225e-06
3.336683e+01,-1.205257e-06,-1.208165e-06
3.366834e+01,-1.226075e-06,-1.230847e-06
3.396985e+01,-1.243436e-06,-1.246650e-06
3.427136e+01,-1.263812e-06,-1.266126e-06
3.457286e+01,-1.283618e-06,-1.287873e-06
3.487437e+01,-1.304549e-06,-1.306465e-06
3.517588e+01,-1.321425e-06,-1.322703e-06
3.547739e+01,-1.339214e-06,-1.342871e-06
3.577889e+01,-1.359920e-06,-1.361015e-06
3.608040e+01,-1.380564e-06,-1.382849e-06
3.638191e+01,-1.397175e-06,-1.402339e-06
3.668342e+01,-1.418130e-06,-1.420517e-06
3.698492e+01,-1.442291e-06,-1.444154e-06
3.728643e+01,-1.465411e-06,-1.467083e-06
3.758794e+01,-1.487768e-06,-1.489149e-06
3.788945e+01,-1.507312e-06,-1.509527e-06
3.819095e+01,-1.530885e-06,-1.531683e-06
3.849246e+01,-1.552104e-06,-1.556279e-06
3.879397e+01,-1.575960e-06,-1.578610e-06
3.909548e+01,-1.596880e-06,-1.599591e-06
3.939698e+01,-1.615866e-06,-1.618566e-06
3.969849e+01,-1.641313e-06,-1.643765e-06
4.000000e+01,-1.666187e-06,-1.665590e-06
