TIME,2026-06-12T20:24:25,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,10.0000
NUM SWEEP STEPS,50,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-9.259993e-11,-4.175721e-11
-1.755102e+00,-8.831316e-11,-1.108437e-10
-1.510204e+00,-8.455527e-11,-1.729477e-10
-1.265306e+00,-1.040406e-10,-2.265380e-10
-1.020408e+00,-1.064902e-10,-2.730828e-10
-7.755102e-01,-1.002618e-10,-3.459215e-10
-5.306122e-01,-9.964254e-11,-3.815089e-10
-2.857143e-01,-1.064832e-10,-4.261603e-10
-4.081633e-02,-8.797904e-11,-4.457364e-10
2.040816e-01,-7.718556e-11,-4.767083e-10
4.489796e-01,-8.991365e-11,-4.981707e-10
6.938776e-01,-1.098583e-10,-5.245552e-10
9.387755e-01,-1.366785e-10,-5.403856e-10
1.183673e+00,-1.754892e-10,-5.573784e-10
1.428571e+00,-1.979670e-10,-5.576500e-10
1.673469e+00,-2.407024e-10,-5.662544e-10
1.918367e+00,-2.609671e-10,-5.588893e-10
2.163265e+00,-2.838627e-10,-5.821822e-10
2.408163e+00,-3.101607e-10,-5.831857e-10
2.653061e+00,-3.338771e-10,-5.915594e-10
2.897959e+00,-3.560350e-10,-6.028236e-10
3.142857e+00,-3.510798e-10,-5.930498e-10
3.387755e+00,-3.631331e-10,-5.972826e-10
3.632653e+00,-3.826673e-10,-6.133770e-10
3.877551e+00,-3.738432e-10,-6.136701e-10
4.122449e+00,-3.804331e-10,-6.186192e-10
4.367347e+00,-3.879002e-10,-6.024201e-10
4.612245e+00,-4.018670e-10,-6.257481e-10
4.857143e+00,-4.201486e-10,-6.237991e-10
5.102041e+00,-4.122989e-10,-6.290758e-10
5.346939e+00,-4.169611e-10,-6.332388e-10
5.591837e+00,-4.107189e-10,-6.333287e-10
5.836735e+00,-4.153120e-10,-6.474192e-10
6.081633e+00,-4.157783e-10,-6.350766e-10
6.326531e+00,-4.288546e-10,-6.393442e-10
6.571429e+00,-4.543248e-10,-6.404511e-10
6.816327e+00,-4.274622e-10,-6.461802e-10
7.061224e+00,-4.296546e-10,-6.478992e-10
7.306122e+00,-4.125632e-10,-6.448363e-10
7.551020e+00,-4.448326e-10,-6.571377e-10
7.795918e+00,-4.414221e-10,-6.559754e-10
8.040816e+00,-4.474559e-10,-6.681023e-10
8.285714e+00,-4.419376e-10,-6.616068e-10
8.530612e+00,-4.467046e-10,-6.681023e-10
8.775510e+00,-4.366763e-10,-6.724464e-10
9.020408e+00,-4.487784e-10,-6.597553e-10
9.265306e+00,-4.457441e-10,-6.751473e-10
9.510204e+00,-4.435449e-10,-6.653175e-10
9.755102e+00,-4.573726e-10,-6.761144e-10
1.000000e+01,-4.544917e-10,-6.815522e-10
