TIME,2026-06-10T21:04:31,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),27384.000779423684,639.9568827265447
BEAM ENERGY (eV),15.551761597761685,0.7268811415232083
BEAM DENSITY - FIT (m^-3),16070356.474543573,19768347.65689075
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),0.03607611620221304,0.07830163985531428
THERMAL SPEED (m/s),932.6141365297499,1012.0991937326079
AFLVEN SPEED (m/s),109189081.4595607,67157431.32544497
PLASMA FREQUENCY (rad/s),2647.803210863759,1628.5480189036384
DEBYE LENGTH (m),0.35222184666265854,0.43936263311210344
