TIME,2026-06-12T20:41:59,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,10.0000
NUM SWEEP STEPS,50,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-1.873474e-10,-3.265893e-10
-1.755102e+00,-1.935896e-10,-3.403246e-10
-1.510204e+00,-1.927196e-10,-3.531892e-10
-1.265306e+00,-1.852596e-10,-3.691311e-10
-1.020408e+00,-1.876953e-10,-3.829291e-10
-7.755102e-01,-1.859973e-10,-3.856649e-10
-5.306122e-01,-1.909312e-10,-3.724934e-10
-2.857143e-01,-1.865540e-10,-3.912343e-10
-4.081633e-02,-1.875699e-10,-4.006394e-10
2.040816e-01,-1.840624e-10,-4.054984e-10
4.489796e-01,-1.815087e-10,-4.096894e-10
6.938776e-01,-1.813763e-10,-4.013142e-10
9.387755e-01,-1.842782e-10,-4.073222e-10
1.183673e+00,-1.898317e-10,-4.195399e-10
1.428571e+00,-1.743687e-10,-4.176881e-10
1.673469e+00,-1.740833e-10,-4.209391e-10
1.918367e+00,-1.850438e-10,-4.062782e-10
2.163265e+00,-1.838259e-10,-4.312491e-10
2.408163e+00,-1.833318e-10,-4.173956e-10
2.653061e+00,-2.006738e-10,-4.180779e-10
2.897959e+00,-1.911816e-10,-4.280331e-10
3.142857e+00,-2.110010e-10,-4.244964e-10
3.387755e+00,-1.908407e-10,-4.278172e-10
3.632653e+00,-1.861433e-10,-4.246428e-10
3.877551e+00,-2.028034e-10,-4.356210e-10
4.122449e+00,-1.319672e-10,-4.336647e-10
4.367347e+00,-1.844105e-10,-4.410854e-10
4.612245e+00,-1.744729e-10,-4.419071e-10
4.857143e+00,-1.771104e-10,-4.419906e-10
5.102041e+00,-1.803812e-10,-4.316737e-10
5.346939e+00,-1.864634e-10,-4.351337e-10
5.591837e+00,-1.863312e-10,-4.608009e-10
5.836735e+00,-1.791286e-10,-4.421652e-10
6.081633e+00,-1.849463e-10,-4.562342e-10
6.326531e+00,-1.745218e-10,-4.586219e-10
6.571429e+00,-1.802700e-10,-4.638153e-10
6.816327e+00,-1.834434e-10,-4.542642e-10
7.061224e+00,-1.837007e-10,-4.556353e-10
7.306122e+00,-1.866862e-10,-4.607661e-10
7.551020e+00,-1.825315e-10,-4.627363e-10
7.795918e+00,-1.817453e-10,-4.476712e-10
8.040816e+00,-1.805762e-10,-4.620123e-10
8.285714e+00,-1.801447e-10,-4.617545e-10
8.530612e+00,-1.776672e-10,-4.592000e-10
8.775510e+00,-1.867349e-10,-4.526839e-10
9.020408e+00,-1.789963e-10,-4.710967e-10
9.265306e+00,-1.823924e-10,-4.617546e-10
9.510204e+00,-1.793651e-10,-4.689110e-10
9.755102e+00,-1.776186e-10,-4.698787e-10
1.000000e+01,-1.705411e-10,-4.707839e-10
