TIME,2026-06-12T19:06:29,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),8767.303634814029,2027.920415228218
BEAM ENERGY (eV),1.5941085394241528,0.737450277951152
BEAM DENSITY - FIT (m^-3),2013222923.599061,742559812.1617349
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),1.6273204382270847,0.9521897757170311
THERMAL SPEED (m/s),6263.6667715967205,1832.5215238219193
AFLVEN SPEED (m/s),9755421.404781,1799101.2820732733
PLASMA FREQUENCY (rad/s),29635.951998772693,5465.4819124803225
DEBYE LENGTH (m),0.21135365490725982,0.07309430161185969
