TIME,2026-06-12T21:06:56,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,10.0000
NUM SWEEP STEPS,50,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-1.910317e-10,-2.548661e-10
-1.755102e+00,-1.911083e-10,-2.672720e-10
-1.510204e+00,-1.958582e-10,-2.577759e-10
-1.265306e+00,-1.869712e-10,-2.836605e-10
-1.020408e+00,-1.979270e-10,-3.029590e-10
-7.755102e-01,-1.917210e-10,-3.096984e-10
-5.306122e-01,-1.892695e-10,-2.995130e-10
-2.857143e-01,-1.873543e-10,-3.198837e-10
-4.081633e-02,-1.845963e-10,-3.152123e-10
2.040816e-01,-1.843663e-10,-3.308350e-10
4.489796e-01,-2.036728e-10,-3.337452e-10
6.938776e-01,-2.048986e-10,-3.340515e-10
9.387755e-01,-2.068904e-10,-3.316009e-10
1.183673e+00,-1.974672e-10,-3.345109e-10
1.428571e+00,-1.940196e-10,-3.490614e-10
1.673469e+00,-2.117174e-10,-3.342048e-10
1.918367e+00,-2.154714e-10,-3.551882e-10
2.163265e+00,-1.942495e-10,-3.529670e-10
2.408163e+00,-2.132496e-10,-3.633823e-10
2.653061e+00,-1.827575e-10,-3.548049e-10
2.897959e+00,-1.935600e-10,-3.752525e-10
3.142857e+00,-1.764750e-10,-3.599362e-10
3.387755e+00,-1.842898e-10,-3.642243e-10
3.632653e+00,-2.034428e-10,-3.860503e-10
3.877551e+00,-1.966243e-10,-3.739505e-10
4.122449e+00,-1.932532e-10,-3.728782e-10
4.367347e+00,-1.825275e-10,-3.892671e-10
4.612245e+00,-2.183825e-10,-3.922538e-10
4.857143e+00,-1.766283e-10,-3.646842e-10
5.102041e+00,-2.107977e-10,-4.135430e-10
5.346939e+00,-1.952455e-10,-4.077229e-10
5.591837e+00,-2.012978e-10,-3.996054e-10
5.836735e+00,-1.813017e-10,-3.990692e-10
6.081633e+00,-1.973138e-10,-4.094844e-10
6.326531e+00,-1.934067e-10,-3.963123e-10
6.571429e+00,-1.927936e-10,-4.186742e-10
6.816327e+00,-1.800759e-10,-4.123945e-10
7.061224e+00,-2.133263e-10,-4.160704e-10
7.306122e+00,-2.032897e-10,-4.195168e-10
7.551020e+00,-2.018342e-10,-4.086416e-10
7.795918e+00,-2.054351e-10,-4.130839e-10
8.040816e+00,-2.046689e-10,-4.204355e-10
8.285714e+00,-1.871243e-10,-4.198992e-10
8.530612e+00,-1.921808e-10,-4.253365e-10
8.775510e+00,-2.231326e-10,-4.127766e-10
9.020408e+00,-1.939429e-10,-4.236520e-10
9.265306e+00,-2.160840e-10,-4.215076e-10
9.510204e+00,-1.817613e-10,-4.335311e-10
9.755102e+00,-2.170802e-10,-4.394279e-10
1.000000e+01,-2.308705e-10,-4.220438e-10
