TIME,2026-06-12T18:15:07,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),8496.764225281275,3460.200792821009
BEAM ENERGY (eV),1.4972451938000124,1.2194686987357815
BEAM DENSITY - FIT (m^-3),1808541993.8713334,889112869.8679494
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),2.3629907533192958,1.8288011577531957
THERMAL SPEED (m/s),7547.847496678289,2920.7715309676955
AFLVEN SPEED (m/s),10292661.000379818,2530031.7580783474
PLASMA FREQUENCY (rad/s),28089.062728211942,6904.552744368883
DEBYE LENGTH (m),0.268711262091968,0.1231876415756632
