TIME,2026-06-12T19:01:30,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),20688.748682661888,12017770.499832079
BEAM ENERGY (eV),8.876755157679389,10312.736444770419
BEAM DENSITY - FIT (m^-3),2165856431.048253,84248112355469.83
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),0.00030156196148075606,23.45707100905396
THERMAL SPEED (m/s),85.26688262173714,3316252.670856819
AFLVEN SPEED (m/s),9405397.076133493,182926933258.0818
PLASMA FREQUENCY (rad/s),30738.86175561036,597844585.1123501
DEBYE LENGTH (m),0.0027739115162966144,120.62226973910045
