TIME,2026-06-12T21:01:10,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,10.0000
NUM SWEEP STEPS,50,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-1.379169e-10,-2.586097e-10
-1.755102e+00,-1.607148e-10,-2.888923e-10
-1.510204e+00,-1.459548e-10,-3.181793e-10
-1.265306e+00,-1.582305e-10,-3.165644e-10
-1.020408e+00,-1.560454e-10,-3.224888e-10
-7.755102e-01,-1.591212e-10,-3.211662e-10
-5.306122e-01,-1.496918e-10,-3.290049e-10
-2.857143e-01,-1.633663e-10,-3.376442e-10
-4.081633e-02,-1.440201e-10,-3.381802e-10
2.040816e-01,-1.476667e-10,-3.434361e-10
4.489796e-01,-1.547859e-10,-3.522493e-10
6.938776e-01,-1.479241e-10,-3.482114e-10
9.387755e-01,-1.700888e-10,-3.419883e-10
1.183673e+00,-1.493646e-10,-3.546511e-10
1.428571e+00,-1.590586e-10,-3.637985e-10
1.673469e+00,-1.543335e-10,-3.618148e-10
1.918367e+00,-1.518560e-10,-3.452949e-10
2.163265e+00,-1.407981e-10,-3.678990e-10
2.408163e+00,-1.554816e-10,-3.561202e-10
2.653061e+00,-1.539368e-10,-3.746378e-10
2.897959e+00,-1.588080e-10,-3.718534e-10
3.142857e+00,-1.523640e-10,-3.733499e-10
3.387755e+00,-1.544100e-10,-3.663606e-10
3.632653e+00,-1.548972e-10,-3.779445e-10
3.877551e+00,-1.518004e-10,-3.690201e-10
4.122449e+00,-1.612925e-10,-3.755847e-10
4.367347e+00,-1.516473e-10,-3.810424e-10
4.612245e+00,-1.472074e-10,-3.939075e-10
4.857143e+00,-1.499354e-10,-3.888256e-10
5.102041e+00,-1.436444e-10,-3.740463e-10
5.346939e+00,-1.499632e-10,-4.003117e-10
5.591837e+00,-1.588846e-10,-3.908857e-10
5.836735e+00,-1.590516e-10,-3.896329e-10
6.081633e+00,-1.595040e-10,-3.825177e-10
6.326531e+00,-1.543404e-10,-3.935317e-10
6.571429e+00,-1.527398e-10,-3.800747e-10
6.816327e+00,-1.377639e-10,-3.893406e-10
7.061224e+00,-1.487731e-10,-3.891732e-10
7.306122e+00,-1.593369e-10,-4.029296e-10
7.551020e+00,-1.453215e-10,-4.033124e-10
7.795918e+00,-1.519673e-10,-3.914012e-10
8.040816e+00,-1.584810e-10,-4.043288e-10
8.285714e+00,-1.478963e-10,-4.015790e-10
8.530612e+00,-1.514107e-10,-3.990171e-10
8.775510e+00,-1.496011e-10,-4.094313e-10
9.020408e+00,-1.409093e-10,-4.080391e-10
9.265306e+00,-1.387799e-10,-4.050247e-10
9.510204e+00,-1.538323e-10,-4.106218e-10
9.755102e+00,-1.486200e-10,-4.191430e-10
1.000000e+01,-1.503736e-10,-4.109490e-10
