TIME,2026-06-12T17:54:48,
SOURCE,EMINEM,
METER,EMINEM,
SWEEP VOLTAGE RANGE (V),-20.0000,40.0000
NUM SWEEP STEPS,200,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+01,3.505634e-07,3.537049e-07
-1.969849e+01,3.377579e-07,3.404428e-07
-1.939698e+01,3.257335e-07,3.281349e-07
-1.909548e+01,3.145124e-07,3.165671e-07
-1.879397e+01,3.039009e-07,3.057002e-07
-1.849246e+01,2.935214e-07,2.951839e-07
-1.819095e+01,2.835388e-07,2.852069e-07
-1.788945e+01,2.738267e-07,2.752588e-07
-1.758794e+01,2.644816e-07,2.657515e-07
-1.728643e+01,2.554178e-07,2.565170e-07
-1.698492e+01,2.462725e-07,2.474941e-07
-1.668342e+01,2.374754e-07,2.385212e-07
-1.638191e+01,2.286231e-07,2.298048e-07
-1.608040e+01,2.200379e-07,2.209209e-07
-1.577889e+01,2.115697e-07,2.125965e-07
-1.547739e+01,2.034122e-07,2.041838e-07
-1.517588e+01,1.952686e-07,1.959693e-07
-1.487437e+01,1.873372e-07,1.879154e-07
-1.457286e+01,1.795387e-07,1.800901e-07
-1.427136e+01,1.717499e-07,1.722764e-07
-1.396985e+01,1.639895e-07,1.645129e-07
-1.366834e+01,1.565566e-07,1.568554e-07
-1.336683e+01,1.489976e-07,1.494142e-07
-1.306533e+01,1.413927e-07,1.417165e-07
-1.276382e+01,1.342418e-07,1.344535e-07
-1.246231e+01,1.269856e-07,1.271730e-07
-1.216080e+01,1.197529e-07,1.199622e-07
-1.185930e+01,1.127487e-07,1.128396e-07
-1.155779e+01,1.057131e-07,1.057541e-07
-1.125628e+01,9.869370e-08,9.866631e-08
-1.095477e+01,9.179097e-08,9.176740e-08
-1.065327e+01,8.483668e-08,8.475249e-08
-1.035176e+01,7.763210e-08,7.755776e-08
-1.005025e+01,7.072332e-08,7.057158e-08
-9.748744e+00,6.382214e-08,6.358160e-08
-9.447236e+00,5.667437e-08,5.641724e-08
-9.145729e+00,4.959799e-08,4.932874e-08
-8.844221e+00,4.261867e-08,4.218023e-08
-8.542714e+00,3.571519e-08,3.519259e-08
-8.241206e+00,2.857507e-08,2.794855e-08
-7.939698e+00,2.166783e-08,2.091915e-08
-7.638191e+00,1.467107e-08,1.375930e-08
-7.336683e+00,7.504395e-09,6.368108e-09
-7.035176e+00,2.891771e-10,-9.563392e-10
-6.733668e+00,-7.095151e-09,-8.620562e-09
-6.432161e+00,-1.505748e-08,-1.688327e-08
-6.130653e+00,-2.308655e-08,-2.523473e-08
-5.829146e+00,-3.145016e-08,-3.397304e-08
-5.527638e+00,-4.013381e-08,-4.316949e-08
-5.226131e+00,-4.943877e-08,-5.277406e-08
-4.924623e+00,-5.828709e-08,-6.212602e-08
-4.623116e+00,-6.712551e-08,-7.127161e-08
-4.321608e+00,-7.627571e-08,-8.080713e-08
-4.020101e+00,-8.497678e-08,-8.964405e-08
-3.718593e+00,-9.333358e-08,-9.828597e-08
-3.417085e+00,-1.020817e-07,-1.071920e-07
-3.115578e+00,-1.104840e-07,-1.157179e-07
-2.814070e+00,-1.187665e-07,-1.241467e-07
-2.512563e+00,-1.272187e-07,-1.327962e-07
-2.211055e+00,-1.363561e-07,-1.421087e-07
-1.909548e+00,-1.450671e-07,-1.510343e-07
-1.608040e+00,-1.540920e-07,-1.601603e-07
-1.306533e+00,-1.635768e-07,-1.699006e-07
-1.005025e+00,-1.725001e-07,-1.789347e-07
-7.035176e-01,-1.821381e-07,-1.885887e-07
-4.020101e-01,-1.922152e-07,-1.987355e-07
-1.005025e-01,-2.016438e-07,-2.084478e-07
2.010050e-01,-2.105648e-07,-2.187304e-07
5.025126e-01,-2.202658e-07,-2.274856e-07
8.040201e-01,-2.293885e-07,-2.365309e-07
1.105528e+00,-2.380572e-07,-2.455014e-07
1.407035e+00,-2.469008e-07,-2.545068e-07
1.708543e+00,-2.558273e-07,-2.633603e-07
2.010050e+00,-2.639793e-07,-2.717655e-07
2.311558e+00,-2.726242e-07,-2.805167e-07
2.613065e+00,-2.811007e-07,-2.891065e-07
2.914573e+00,-2.896974e-07,-2.973949e-07
3.216080e+00,-2.986182e-07,-3.066323e-07
3.517588e+00,-3.073111e-07,-3.154815e-07
3.819095e+00,-3.154116e-07,-3.237652e-07
4.120603e+00,-3.239676e-07,-3.324139e-07
4.422111e+00,-3.327142e-07,-3.409511e-07
4.723618e+00,-3.412486e-07,-3.495798e-07
5.025126e+00,-3.497709e-07,-3.584246e-07
5.326633e+00,-3.585954e-07,-3.668113e-07
5.628141e+00,-3.675880e-07,-3.759766e-07
5.929648e+00,-3.764423e-07,-3.852019e-07
6.231156e+00,-3.857478e-07,-3.941495e-07
6.532663e+00,-3.952370e-07,-4.037062e-07
6.834171e+00,-4.043844e-07,-4.131516e-07
7.135678e+00,-4.133761e-07,-4.222479e-07
7.437186e+00,-4.246689e-07,-4.323286e-07
7.738693e+00,-4.364003e-07,-4.444180e-07
8.040201e+00,-4.481233e-07,-4.559330e-07
8.341709e+00,-4.594104e-07,-4.677809e-07
8.643216e+00,-4.715117e-07,-4.797066e-07
8.944724e+00,-4.832552e-07,-4.916146e-07
9.246231e+00,-4.954887e-07,-5.035788e-07
9.547739e+00,-5.089977e-07,-5.167401e-07
9.849246e+00,-5.211436e-07,-5.295375e-07
1.015075e+01,-5.348203e-07,-5.427321e-07
1.045226e+01,-5.499178e-07,-5.571615e-07
1.075377e+01,-5.662163e-07,-5.736290e-07
1.105528e+01,-5.821174e-07,-5.896856e-07
1.135678e+01,-5.982093e-07,-6.055564e-07
1.165829e+01,-6.154075e-07,-6.230250e-07
1.195980e+01,-6.328044e-07,-6.397010e-07
1.226131e+01,-6.500762e-07,-6.573602e-07
1.256281e+01,-6.683216e-07,-6.756979e-07
1.286432e+01,-6.853974e-07,-6.930691e-07
1.316583e+01,-7.030471e-07,-7.103515e-07
1.346734e+01,-7.220369e-07,-7.292726e-07
1.376884e+01,-7.414562e-07,-7.490019e-07
1.407035e+01,-7.611440e-07,-7.677878e-07
1.437186e+01,-7.826094e-07,-7.890204e-07
1.467337e+01,-8.042246e-07,-8.105847e-07
1.497487e+01,-8.240102e-07,-8.310918e-07
1.527638e+01,-8.459184e-07,-8.521611e-07
1.557789e+01,-8.697164e-07,-8.756110e-07
1.587940e+01,-8.918674e-07,-8.982726e-07
1.618090e+01,-9.149711e-07,-9.212929e-07
1.648241e+01,-9.373934e-07,-9.435015e-07
1.678392e+01,-9.601248e-07,-9.671094e-07
1.708543e+01,-9.834017e-07,-9.900142e-07
1.738693e+01,-1.007391e-06,-1.013269e-06
1.768844e+01,-1.035010e-06,-1.040006e-06
1.798995e+01,-1.062515e-06,-1.067665e-06
1.829146e+01,-1.088258e-06,-1.093804e-06
1.859296e+01,-1.116469e-06,-1.121827e-06
1.889447e+01,-1.142782e-06,-1.148698e-06
1.919598e+01,-1.169946e-06,-1.175280e-06
1.949749e+01,-1.196909e-06,-1.202510e-06
1.979899e+01,-1.225103e-06,-1.230734e-06
2.010050e+01,-1.249918e-06,-1.256915e-06
2.040201e+01,-1.275653e-06,-1.280944e-06
2.070352e+01,-1.304439e-06,-1.309875e-06
2.100503e+01,-1.333016e-06,-1.337356e-06
2.130653e+01,-1.364293e-06,-1.369031e-06
2.160804e+01,-1.395159e-06,-1.399937e-06
2.190955e+01,-1.422844e-06,-1.429037e-06
2.221106e+01,-1.450694e-06,-1.456677e-06
2.251256e+01,-1.483098e-06,-1.487041e-06
2.281407e+01,-1.515625e-06,-1.519501e-06
2.311558e+01,-1.548699e-06,-1.552854e-06
2.341709e+01,-1.579303e-06,-1.584473e-06
2.371859e+01,-1.610932e-06,-1.615925e-06
2.402010e+01,-1.641331e-06,-1.647086e-06
2.432161e+01,-1.672786e-06,-1.677764e-06
2.462312e+01,-1.704405e-06,-1.709373e-06
