TIME,2026-06-12T14:56:32,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),8964.612499811046,inf
BEAM ENERGY (eV),1.6666669999999995,inf
BEAM DENSITY - FIT (m^-3),177171231.7384384,inf
BEAM DENSITY - SATURATION (m^-3),3087950276.3928666,inf
BEAM TEMPERATURE (eV),0.0008963503047625001,inf
THERMAL SPEED (m/s),147.0046223943265,inf
AFLVEN SPEED (m/s),32884812.162686702,inf
PLASMA FREQUENCY (rad/s),8791.633020423154,inf
DEBYE LENGTH (m),0.016720968909056097,inf
