TIME,2026-06-12T17:56:32,
2.492462e+01,-1.962286e-06,-1.966000e-06
2.522613e+01,-2.000456e-06,-2.006695e-06
2.552764e+01,-2.037794e-06,-2.043693e-06
2.582915e+01,-2.075952e-06,-2.080873e-06
2.613065e+01,-2.115934e-06,-2.118595e-06
2.643216e+01,-2.158730e-06,-2.162363e-06
2.673367e+01,-2.202022e-06,-2.204761e-06
2.703518e+01,-2.244718e-06,-2.247228e-06
2.733668e+01,-2.287872e-06,-2.289720e-06
2.763819e+01,-2.330623e-06,-2.334330e-06
2.793970e+01,-2.373082e-06,-2.376167e-06
2.824121e+01,-2.415293e-06,-2.419013e-06
2.854271e+01,-2.456878e-06,-2.460706e-06
2.884422e+01,-2.498346e-06,-2.503312e-06
2.914573e+01,-2.539010e-06,-2.542234e-06
2.944724e+01,-2.581681e-06,-2.584349e-06
2.974874e+01,-2.625546e-06,-2.628331e-06
3.005025e+01,-2.666681e-06,-2.670614e-06
3.035176e+01,-2.706141e-06,-2.710114e-06
3.065327e+01,-2.748207e-06,-2.753758e-06
3.095477e+01,-2.791801e-06,-2.794586e-06
3.125628e+01,-2.835466e-06,-2.839237e-06
3.155779e+01,-2.876255e-06,-2.881063e-06
3.185930e+01,-2.920333e-06,-2.923834e-06
3.216080e+01,-2.967964e-06,-2.968568e-06
3.246231e+01,-3.010430e-06,-3.014086e-06
3.276382e+01,-3.053182e-06,-3.058403e-06
3.306533e+01,-3.101057e-06,-3.102571e-06
3.336683e+01,-3.147505e-06,-3.150156e-06
3.366834e+01,-3.191073e-06,-3.195091e-06
3.396985e+01,-3.233394e-06,-3.236858e-06
3.427136e+01,-3.287468e-06,-3.286410e-06
3.457286e+01,-3.338637e-06,-3.341046e-06
3.487437e+01,-3.386690e-06,-3.387914e-06
3.517588e+01,-3.434423e-06,-3.435039e-06
3.547739e+01,-3.478234e-06,-3.482713e-06
3.577889e+01,-3.523466e-06,-3.527439e-06
3.608040e+01,-3.561113e-06,-3.561990e-06
3.638191e+01,-3.610863e-06,-3.611447e-06
3.668342e+01,-3.663359e-06,-3.663987e-06
3.698492e+01,-3.714128e-06,-3.714973e-06
3.728643e+01,-3.766623e-06,-3.766944e-06
3.758794e+01,-3.815544e-06,-3.817859e-06
3.788945e+01,-3.867653e-06,-3.868090e-06
3.819095e+01,-3.915467e-06,-3.917626e-06
3.849246e+01,-3.960246e-06,-3.963370e-06
3.879397e+01,-4.010998e-06,-4.010991e-06
3.909548e+01,-4.058557e-06,-4.058741e-06
3.939698e+01,-4.104361e-06,-4.105909e-06
3.969849e+01,-4.152915e-06,-4.155105e-06
4.000000e+01,-4.204234e-06,-4.205581e-06
