TIME,2026-06-12T19:40:50,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),8697.87422341216,1384.6165591562278
BEAM ENERGY (eV),1.5689606067354296,0.4995263856316022
BEAM DENSITY - FIT (m^-3),1740114733.685641,349388759.1940254
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),2.289655541319068,0.7204777726191683
THERMAL SPEED (m/s),7429.80099285529,1168.9545378629757
AFLVEN SPEED (m/s),10493081.007232273,1053426.0995176383
PLASMA FREQUENCY (rad/s),27552.555849003907,2766.0685569617845
DEBYE LENGTH (m),0.2696592299303477,0.0503276796716034
