TIME,2026-06-12T18:18:41,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,11.0000
NUM SWEEP STEPS,60,
NUM POWER LINE CYCLES,5.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-3.305260e-10,-4.272020e-10
-1.779661e+00,-3.383103e-10,-4.361090e-10
-1.559322e+00,-3.367039e-10,-4.797643e-10
-1.338983e+00,-3.336402e-10,-5.061853e-10
-1.118644e+00,-3.362371e-10,-5.317698e-10
-8.983051e-01,-3.235781e-10,-5.250790e-10
-6.779661e-01,-3.275364e-10,-5.571523e-10
-4.576271e-01,-3.229498e-10,-5.852805e-10
-2.372881e-01,-3.192967e-10,-5.964385e-10
-1.694915e-02,-3.239139e-10,-6.193115e-10
2.033898e-01,-3.240727e-10,-6.325321e-10
4.237288e-01,-3.221055e-10,-6.530780e-10
6.440678e-01,-3.222893e-10,-6.499839e-10
8.644068e-01,-3.304898e-10,-6.853041e-10
1.084746e+00,-3.481466e-10,-6.828721e-10
1.305085e+00,-3.724489e-10,-6.952076e-10
1.525424e+00,-3.971022e-10,-7.014389e-10
1.745763e+00,-4.169743e-10,-7.186391e-10
1.966102e+00,-4.456189e-10,-7.157463e-10
2.186441e+00,-4.631350e-10,-7.373094e-10
2.406780e+00,-4.821639e-10,-7.318660e-10
2.627119e+00,-4.867784e-10,-7.616468e-10
2.847458e+00,-4.970939e-10,-7.608927e-10
3.067797e+00,-5.279905e-10,-7.721553e-10
3.288136e+00,-5.468505e-10,-7.474011e-10
3.508475e+00,-5.587130e-10,-7.757526e-10
3.728814e+00,-5.684112e-10,-7.649921e-10
3.949153e+00,-5.840778e-10,-7.795425e-10
4.169492e+00,-5.998638e-10,-7.897192e-10
4.389831e+00,-6.134437e-10,-8.002982e-10
4.610169e+00,-6.272926e-10,-8.007520e-10
4.830508e+00,-6.294813e-10,-7.984653e-10
5.050847e+00,-6.373544e-10,-8.023955e-10
5.271186e+00,-6.481100e-10,-8.022360e-10
5.491525e+00,-6.572806e-10,-7.996299e-10
5.711864e+00,-6.658752e-10,-8.052187e-10
5.932203e+00,-6.681271e-10,-8.102083e-10
6.152542e+00,-6.701890e-10,-8.175406e-10
6.372881e+00,-6.735577e-10,-8.057349e-10
6.593220e+00,-6.836140e-10,-8.160218e-10
6.813559e+00,-6.852872e-10,-8.191292e-10
7.033898e+00,-6.886606e-10,-8.293189e-10
7.254237e+00,-6.945123e-10,-8.296255e-10
7.474576e+00,-7.000345e-10,-8.382876e-10
7.694915e+00,-6.967594e-10,-8.370611e-10
7.915254e+00,-7.008204e-10,-8.404979e-10
8.135593e+00,-7.062347e-10,-8.447281e-10
8.355932e+00,-7.067559e-10,-8.454113e-10
8.576271e+00,-7.165768e-10,-8.507423e-10
8.796610e+00,-7.131645e-10,-8.488809e-10
9.016949e+00,-7.170883e-10,-8.546659e-10
9.237288e+00,-7.177370e-10,-8.449166e-10
9.457627e+00,-7.190054e-10,-8.439546e-10
9.677966e+00,-7.217151e-10,-8.396822e-10
9.898305e+00,-7.299362e-10,-8.576631e-10
1.011864e+01,-7.281408e-10,-8.515230e-10
1.033898e+01,-7.203426e-10,-8.674621e-10
1.055932e+01,-7.247583e-10,-8.406789e-10
1.077966e+01,-7.293245e-10,-8.498361e-10
1.100000e+01,-7.287957e-10,-8.610854e-10
