TIME,2026-06-12T19:02:12,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,11.0000
NUM SWEEP STEPS,50,
NUM POWER LINE CYCLES,0.5000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,2.145559e-09,-2.171820e-10
-1.734694e+00,6.477198e-09,-2.666369e-10
-1.469388e+00,5.990768e-09,-3.047794e-10
-1.204082e+00,9.073287e-10,-3.423999e-10
-9.387755e-01,-4.777720e-09,-3.730724e-10
-6.734694e-01,-7.160489e-09,-4.186011e-10
-4.081633e-01,-4.701304e-09,-4.552534e-10
-1.428571e-01,9.217890e-10,-4.875274e-10
1.224490e-01,6.037772e-09,-4.990696e-10
3.877551e-01,6.439684e-09,-5.364391e-10
6.530612e-01,2.148624e-09,-5.641051e-10
9.183673e-01,-3.437370e-09,-5.828314e-10
1.183673e+00,-6.991817e-09,-6.053316e-10
1.448980e+00,-5.804329e-09,-6.170967e-10
1.714286e+00,-1.074307e-09,-6.268909e-10
1.979592e+00,4.442171e-09,-6.451655e-10
2.244898e+00,6.694338e-09,-6.556146e-10
2.510204e+00,4.777108e-09,-6.565470e-10
2.775510e+00,-2.666393e-10,-6.734432e-10
3.040816e+00,-5.253608e-09,-6.818738e-10
3.306122e+00,-7.440480e-09,-6.992010e-10
3.571429e+00,-5.175148e-09,-6.812961e-10
3.836735e+00,1.369191e-10,-6.943629e-10
4.102041e+00,5.098919e-09,-7.119269e-10
4.367347e+00,6.435549e-09,-7.033849e-10
4.632653e+00,3.208284e-09,-7.353311e-10
4.897959e+00,-2.484342e-09,-7.258992e-10
5.163265e+00,-7.511673e-09,-7.283971e-10
5.428571e+00,-5.749371e-09,-7.413802e-10
5.693878e+00,1.087027e-09,-7.322683e-10
5.959184e+00,6.429532e-09,-7.381300e-10
6.224490e+00,4.448226e-09,-7.425850e-10
6.489796e+00,-9.544044e-10,-7.612498e-10
6.755102e+00,-5.950320e-09,-7.452236e-10
7.020408e+00,-7.498921e-09,-7.565505e-10
7.285714e+00,-4.417347e-09,-7.619319e-10
7.551020e+00,1.311837e-09,-7.612913e-10
7.816327e+00,5.580331e-09,-7.690878e-10
8.081633e+00,6.043475e-09,-7.612422e-10
8.346939e+00,1.832313e-09,-7.657461e-10
8.612245e+00,-3.773219e-09,-7.805397e-10
8.877551e+00,-7.389195e-09,-7.720743e-10
9.142857e+00,-6.369886e-09,-7.831083e-10
9.408163e+00,-1.295912e-09,-7.727426e-10
9.673469e+00,3.996419e-09,-7.842858e-10
9.938776e+00,6.451206e-09,-7.787923e-10
1.020408e+01,4.052485e-09,-7.784587e-10
1.046939e+01,-1.349860e-09,-7.730980e-10
1.073469e+01,-6.201561e-09,-7.741701e-10
1.100000e+01,-7.516564e-09,-7.815343e-10
