TIME,2026-06-12T19:02:12,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),22462.51384803798,264.99858652527934
BEAM ENERGY (eV),10.464115118792432,0.24689807511994113
BEAM DENSITY - FIT (m^-3),20802656699.39513,25873932601.35247
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),0.006508531382195605,0.01223055614329865
THERMAL SPEED (m/s),396.12623594762476,372.1918113389061
AFLVEN SPEED (m/s),3034817.409240484,1887322.9087701708
PLASMA FREQUENCY (rad/s),95264.77593004337,59244.22123854395
DEBYE LENGTH (m),0.004158160580134211,0.0046851890706359
