TIME,2026-06-12T17:58:31,
2.492462e+01,-2.492554e-06,-2.498123e-06
2.522613e+01,-2.544324e-06,-2.549536e-06
2.552764e+01,-2.595546e-06,-2.601585e-06
2.582915e+01,-2.648349e-06,-2.653018e-06
2.613065e+01,-2.698583e-06,-2.705796e-06
2.643216e+01,-2.748235e-06,-2.754768e-06
2.673367e+01,-2.800293e-06,-2.806115e-06
2.703518e+01,-2.852787e-06,-2.858821e-06
2.733668e+01,-2.903775e-06,-2.909579e-06
2.763819e+01,-2.956907e-06,-2.962201e-06
2.793970e+01,-3.009690e-06,-3.015885e-06
2.824121e+01,-3.061635e-06,-3.066342e-06
2.854271e+01,-3.112557e-06,-3.118361e-06
2.884422e+01,-3.170571e-06,-3.175116e-06
2.914573e+01,-3.229641e-06,-3.231977e-06
2.944724e+01,-3.286926e-06,-3.290160e-06
2.974874e+01,-3.344720e-06,-3.348417e-06
3.005025e+01,-3.401158e-06,-3.405046e-06
3.035176e+01,-3.458225e-06,-3.461782e-06
3.065327e+01,-3.517474e-06,-3.521156e-06
3.095477e+01,-3.575592e-06,-3.578718e-06
3.125628e+01,-3.632233e-06,-3.637169e-06
3.155779e+01,-3.690738e-06,-3.693974e-06
3.185930e+01,-3.749830e-06,-3.751865e-06
3.216080e+01,-3.807730e-06,-3.811471e-06
3.246231e+01,-3.867828e-06,-3.870524e-06
3.276382e+01,-3.929407e-06,-3.931896e-06
3.306533e+01,-3.985442e-06,-3.990724e-06
3.336683e+01,-4.039894e-06,-4.044730e-06
3.366834e+01,-4.096371e-06,-4.100777e-06
3.396985e+01,-4.154916e-06,-4.158248e-06
3.427136e+01,-4.211961e-06,-4.216166e-06
3.457286e+01,-4.267105e-06,-4.271255e-06
3.487437e+01,-4.325703e-06,-4.329311e-06
3.517588e+01,-4.384169e-06,-4.387563e-06
3.547739e+01,-4.443443e-06,-4.447400e-06
3.577889e+01,-4.502408e-06,-4.505222e-06
3.608040e+01,-4.564072e-06,-4.564905e-06
3.638191e+01,-4.627796e-06,-4.628381e-06
3.668342e+01,-4.689852e-06,-4.691281e-06
3.698492e+01,-4.751055e-06,-4.752707e-06
3.728643e+01,-4.813366e-06,-4.814582e-06
3.758794e+01,-4.875179e-06,-4.878091e-06
3.788945e+01,-4.932839e-06,-4.937358e-06
3.819095e+01,-4.996839e-06,-4.998056e-06
3.849246e+01,-5.061447e-06,-5.061957e-06
3.879397e+01,-5.125213e-06,-5.127141e-06
3.909548e+01,-5.190308e-06,-5.191385e-06
3.939698e+01,-5.248403e-06,-5.251597e-06
3.969849e+01,-5.307466e-06,-5.311162e-06
4.000000e+01,-5.369852e-06,-5.368206e-06
