TIME,2026-06-12T18:59:52,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),14289.272957179399,349208.19495872996
BEAM ENERGY (eV),4.234538226293307,206.9714050419427
BEAM DENSITY - FIT (m^-3),260640615.4057873,39665519802258.76
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),0.0002671366566136922,21.02656758575355
THERMAL SPEED (m/s),80.2525514508566,3158375.414293686
AFLVEN SPEED (m/s),27112584.688448433,2063060592409.478
PLASMA FREQUENCY (rad/s),10663.358134315682,811400100.8184469
DEBYE LENGTH (m),0.0075260110783109116,644.7336090523031
