TIME,2026-06-12T18:59:52,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,11.0000
NUM SWEEP STEPS,100,
NUM POWER LINE CYCLES,10.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-1.330016e-10,-2.686560e-10
-1.868687e+00,-1.142726e-10,-2.909957e-10
-1.737374e+00,-1.308191e-10,-3.026562e-10
-1.606061e+00,-1.308080e-10,-3.181875e-10
-1.474747e+00,-1.318366e-10,-3.349647e-10
-1.343434e+00,-1.320404e-10,-3.613982e-10
-1.212121e+00,-1.296668e-10,-3.622753e-10
-1.080808e+00,-1.260940e-10,-3.853038e-10
-9.494949e-01,-1.229631e-10,-4.093425e-10
-8.181818e-01,-1.228760e-10,-4.080895e-10
-6.868687e-01,-1.252986e-10,-4.243723e-10
-5.555556e-01,-1.261670e-10,-4.476378e-10
-4.242424e-01,-1.253515e-10,-4.576973e-10
-2.929293e-01,-1.200068e-10,-4.716692e-10
-1.616162e-01,-1.175684e-10,-4.931178e-10
-3.030303e-02,-1.182413e-10,-4.942737e-10
1.010101e-01,-1.227940e-10,-5.251965e-10
2.323232e-01,-1.225336e-10,-5.346990e-10
3.636364e-01,-1.207152e-10,-5.491371e-10
4.949495e-01,-1.212247e-10,-5.594475e-10
6.262626e-01,-1.205629e-10,-5.616824e-10
7.575758e-01,-1.282847e-10,-5.877396e-10
8.888889e-01,-1.410497e-10,-5.839177e-10
1.020202e+00,-1.561049e-10,-5.860403e-10
1.151515e+00,-1.771248e-10,-5.918541e-10
1.282828e+00,-1.975372e-10,-6.011757e-10
1.414141e+00,-2.199599e-10,-6.131630e-10
1.545455e+00,-2.395351e-10,-6.244135e-10
1.676768e+00,-2.561296e-10,-6.338184e-10
1.808081e+00,-2.745773e-10,-6.190944e-10
1.939394e+00,-2.930967e-10,-6.312286e-10
2.070707e+00,-3.008804e-10,-6.371740e-10
2.202020e+00,-3.106155e-10,-6.454299e-10
2.333333e+00,-3.234452e-10,-6.381135e-10
2.464646e+00,-3.366487e-10,-6.408279e-10
2.595960e+00,-3.481049e-10,-6.403066e-10
2.727273e+00,-3.622734e-10,-6.511109e-10
2.858586e+00,-3.776529e-10,-6.665160e-10
2.989899e+00,-3.905647e-10,-6.586851e-10
3.121212e+00,-4.034758e-10,-6.686331e-10
3.252525e+00,-4.166167e-10,-6.639685e-10
3.383838e+00,-4.287817e-10,-6.755455e-10
3.515152e+00,-4.380528e-10,-6.773904e-10
3.646465e+00,-4.495755e-10,-6.966045e-10
3.777778e+00,-4.617058e-10,-6.829384e-10
3.909091e+00,-4.674087e-10,-6.907009e-10
4.040404e+00,-4.547681e-10,-6.507557e-10
4.171717e+00,-4.712848e-10,-6.804886e-10
4.303030e+00,-5.118877e-10,-7.351438e-10
4.434343e+00,-5.136216e-10,-6.994101e-10
4.565657e+00,-4.954620e-10,-7.002458e-10
4.696970e+00,-5.151277e-10,-6.979479e-10
4.828283e+00,-5.143039e-10,-6.980110e-10
4.959596e+00,-5.227493e-10,-7.025843e-10
5.090909e+00,-5.280096e-10,-7.081185e-10
5.222222e+00,-5.316165e-10,-7.019235e-10
5.353535e+00,-5.391627e-10,-6.992565e-10
5.484848e+00,-5.419166e-10,-6.924757e-10
5.616162e+00,-5.462415e-10,-6.993756e-10
5.747475e+00,-5.485066e-10,-7.134585e-10
5.878788e+00,-5.510648e-10,-7.193758e-10
6.010101e+00,-5.558955e-10,-7.161872e-10
6.141414e+00,-5.577290e-10,-7.330275e-10
6.272727e+00,-5.619971e-10,-7.106317e-10
6.404040e+00,-5.625528e-10,-7.155536e-10
6.535354e+00,-5.674301e-10,-7.073252e-10
6.666667e+00,-5.694250e-10,-7.195289e-10
6.797980e+00,-5.736918e-10,-7.155056e-10
6.929293e+00,-5.782987e-10,-7.176286e-10
7.060606e+00,-5.802448e-10,-7.333821e-10
7.191919e+00,-5.805504e-10,-7.210601e-10
7.323232e+00,-5.813687e-10,-7.138545e-10
7.454545e+00,-5.821322e-10,-7.371140e-10
7.585859e+00,-5.865409e-10,-7.297071e-10
7.717172e+00,-5.876923e-10,-7.349349e-10
7.848485e+00,-5.897253e-10,-7.339668e-10
7.979798e+00,-5.903794e-10,-7.288992e-10
8.111111e+00,-5.930624e-10,-7.351502e-10
8.242424e+00,-5.925860e-10,-7.325538e-10
8.373737e+00,-5.958881e-10,-7.492332e-10
8.505051e+00,-5.978312e-10,-7.307859e-10
8.636364e+00,-5.979789e-10,-7.539194e-10
8.767677e+00,-5.982883e-10,-7.389240e-10
8.898990e+00,-5.967296e-10,-7.335843e-10
9.030303e+00,-5.998164e-10,-7.382130e-10
9.161616e+00,-6.035278e-10,-7.377127e-10
9.292929e+00,-6.040864e-10,-7.392096e-10
9.424242e+00,-6.073559e-10,-7.412282e-10
9.555556e+00,-6.040332e-10,-7.508285e-10
9.686869e+00,-6.031999e-10,-7.431772e-10
9.818182e+00,-6.052273e-10,-7.426974e-10
9.949495e+00,-6.079030e-10,-7.464843e-10
1.008081e+01,-6.083844e-10,-7.432052e-10
1.021212e+01,-6.096690e-10,-7.604905e-10
1.034343e+01,-6.088620e-10,-7.456757e-10
1.047475e+01,-6.076357e-10,-7.541136e-10
1.060606e+01,-6.071074e-10,-7.545669e-10
1.073737e+01,-6.044737e-10,-7.588059e-10
1.086869e+01,-6.066094e-10,-7.576578e-10
1.100000e+01,-6.072131e-10,-7.501535e-10
