TIME,2026-06-12T19:10:07,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-1.0000,30.0000
NUM SWEEP STEPS,50,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-1.000000e+00,-1.243892e-10,-3.493123e-10
-3.673469e-01,-1.312369e-10,-4.701722e-10
2.653061e-01,-1.072419e-10,-5.354370e-10
8.979592e-01,-1.454820e-10,-5.887906e-10
1.530612e+00,-2.367571e-10,-6.419489e-10
2.163265e+00,-3.227363e-10,-6.664398e-10
2.795918e+00,-3.845605e-10,-6.922045e-10
3.428571e+00,-4.400247e-10,-7.124420e-10
4.061224e+00,-4.772836e-10,-7.466577e-10
4.693878e+00,-5.149527e-10,-7.450081e-10
5.326531e+00,-5.333460e-10,-7.552409e-10
5.959184e+00,-5.391358e-10,-7.548863e-10
6.591837e+00,-5.561299e-10,-7.754016e-10
7.224490e+00,-5.804309e-10,-7.914626e-10
7.857143e+00,-5.815235e-10,-8.031998e-10
8.489796e+00,-5.892200e-10,-8.112889e-10
9.122449e+00,-5.959704e-10,-8.029001e-10
9.755102e+00,-5.995753e-10,-8.139136e-10
1.038776e+01,-6.034931e-10,-8.161485e-10
1.102041e+01,-6.041684e-10,-8.340812e-10
1.165306e+01,-6.124076e-10,-8.459787e-10
1.228571e+01,-6.006260e-10,-8.189042e-10
1.291837e+01,-6.060750e-10,-8.439107e-10
1.355102e+01,-6.071537e-10,-8.434725e-10
1.418367e+01,-6.163049e-10,-8.619763e-10
1.481633e+01,-6.276477e-10,-8.563448e-10
1.544898e+01,-6.118092e-10,-8.603051e-10
1.608163e+01,-6.105773e-10,-8.677680e-10
1.671429e+01,-6.177802e-10,-8.770897e-10
1.734694e+01,-6.212939e-10,-8.899541e-10
1.797959e+01,-6.226447e-10,-8.863418e-10
1.861224e+01,-6.329852e-10,-8.768599e-10
1.924490e+01,-6.181352e-10,-9.039889e-10
1.987755e+01,-6.222963e-10,-9.046922e-10
2.051020e+01,-6.143772e-10,-9.085762e-10
2.114286e+01,-6.126024e-10,-8.863834e-10
2.177551e+01,-6.210085e-10,-9.126908e-10
2.240816e+01,-6.134652e-10,-9.139024e-10
2.304082e+01,-6.199724e-10,-9.168126e-10
2.367347e+01,-6.090186e-10,-9.142776e-10
2.430612e+01,-6.092691e-10,-9.236481e-10
2.493878e+01,-6.304872e-10,-9.257091e-10
2.557143e+01,-6.253862e-10,-9.483133e-10
2.620408e+01,-6.251705e-10,-9.401268e-10
2.683673e+01,-6.346903e-10,-9.527750e-10
2.746939e+01,-6.332294e-10,-9.588463e-10
2.810204e+01,-6.265065e-10,-9.502555e-10
2.873469e+01,-6.195683e-10,-9.663852e-10
2.936735e+01,-6.324146e-10,-9.719686e-10
3.000000e+01,-6.157825e-10,-9.834900e-10
