TIME,2026-06-10T21:08:00,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),26825.119652343135,416.6982191346578
BEAM ENERGY (eV),14.923446351801756,0.46363808241982724
BEAM DENSITY - FIT (m^-3),24426623.17845136,25392476.71302562
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),0.023893084006742196,0.03785665200158632
THERMAL SPEED (m/s),758.9762929035685,601.2681617366077
AFLVEN SPEED (m/s),88564617.52055404,46033276.30592423
PLASMA FREQUENCY (rad/s),3264.4097448147686,1696.7439138314453
DEBYE LENGTH (m),0.2325003146768375,0.2202941563908161
