TIME,2026-06-12T18:21:06,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-2.0000,11.0000
NUM SWEEP STEPS,100,
NUM POWER LINE CYCLES,10.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-2.000000e+00,-3.246647e-10,-4.093150e-10
-1.868687e+00,-3.275464e-10,-4.392427e-10
-1.737374e+00,-3.219515e-10,-4.587420e-10
-1.606061e+00,-3.266837e-10,-4.703191e-10
-1.474747e+00,-3.323755e-10,-4.784989e-10
-1.343434e+00,-3.323713e-10,-4.854188e-10
-1.212121e+00,-3.288241e-10,-5.108009e-10
-1.080808e+00,-3.291527e-10,-5.171499e-10
-9.494949e-01,-3.276176e-10,-5.318385e-10
-8.181818e-01,-3.253078e-10,-5.486442e-10
-6.868687e-01,-3.246515e-10,-5.620584e-10
-5.555556e-01,-3.100395e-10,-5.625109e-10
-4.242424e-01,-3.035753e-10,-5.479617e-10
-2.929293e-01,-3.043686e-10,-5.799433e-10
-1.616162e-01,-3.043352e-10,-5.918261e-10
-3.030303e-02,-3.059665e-10,-5.963726e-10
1.010101e-01,-3.060338e-10,-6.035429e-10
2.323232e-01,-3.088932e-10,-6.183986e-10
3.636364e-01,-3.070478e-10,-6.257498e-10
4.949495e-01,-3.111500e-10,-6.405295e-10
6.262626e-01,-3.123666e-10,-6.466561e-10
7.575758e-01,-3.178692e-10,-6.686890e-10
8.888889e-01,-3.242270e-10,-6.749894e-10
1.020202e+00,-3.363638e-10,-6.701437e-10
1.151515e+00,-3.515916e-10,-6.763535e-10
1.282828e+00,-3.632729e-10,-6.859677e-10
1.414141e+00,-3.804187e-10,-6.958316e-10
1.545455e+00,-3.968643e-10,-6.978653e-10
1.676768e+00,-4.107268e-10,-7.031560e-10
1.808081e+00,-4.289261e-10,-6.942517e-10
1.939394e+00,-4.402574e-10,-7.087602e-10
2.070707e+00,-4.529120e-10,-7.127972e-10
2.202020e+00,-4.616753e-10,-7.195510e-10
2.333333e+00,-4.742479e-10,-7.058431e-10
2.464646e+00,-4.837510e-10,-7.315099e-10
2.595960e+00,-4.958022e-10,-7.366689e-10
2.727273e+00,-5.086553e-10,-7.240128e-10
2.858586e+00,-5.209076e-10,-7.348379e-10
2.989899e+00,-5.318700e-10,-7.404907e-10
3.121212e+00,-5.398013e-10,-7.345108e-10
3.252525e+00,-5.491839e-10,-7.352147e-10
3.383838e+00,-5.561778e-10,-7.368855e-10
3.515152e+00,-5.620662e-10,-7.402263e-10
3.646465e+00,-5.667753e-10,-7.513374e-10
3.777778e+00,-5.820034e-10,-7.540869e-10
3.909091e+00,-5.978197e-10,-7.687901e-10
4.040404e+00,-6.019146e-10,-7.612915e-10
4.171717e+00,-6.145341e-10,-7.621060e-10
4.303030e+00,-6.185559e-10,-7.752709e-10
4.434343e+00,-6.237066e-10,-7.874115e-10
4.565657e+00,-6.282927e-10,-7.788846e-10
4.696970e+00,-6.309909e-10,-7.778535e-10
4.828283e+00,-6.357743e-10,-7.825947e-10
4.959596e+00,-6.412280e-10,-7.801156e-10
5.090909e+00,-6.468532e-10,-7.885250e-10
5.222222e+00,-6.547470e-10,-7.804434e-10
5.353535e+00,-6.601814e-10,-7.912617e-10
5.484848e+00,-6.682209e-10,-7.911645e-10
5.616162e+00,-6.703543e-10,-7.920207e-10
5.747475e+00,-6.718980e-10,-7.943315e-10
5.878788e+00,-6.720805e-10,-7.790166e-10
6.010101e+00,-6.734487e-10,-8.117567e-10
6.141414e+00,-6.766172e-10,-8.043352e-10
6.272727e+00,-6.802812e-10,-7.933153e-10
6.404040e+00,-6.863357e-10,-7.925495e-10
6.535354e+00,-6.890679e-10,-7.986063e-10
6.666667e+00,-6.937377e-10,-8.019957e-10
6.797980e+00,-6.966883e-10,-7.981321e-10
6.929293e+00,-6.954994e-10,-8.141727e-10
7.060606e+00,-6.941031e-10,-8.056717e-10
7.191919e+00,-6.949632e-10,-7.868339e-10
7.323232e+00,-6.976440e-10,-8.058534e-10
7.454545e+00,-7.019250e-10,-8.088673e-10
7.585859e+00,-7.109207e-10,-8.139149e-10
7.717172e+00,-7.148378e-10,-8.095706e-10
7.848485e+00,-7.169039e-10,-8.205565e-10
7.979798e+00,-7.136094e-10,-8.002005e-10
8.111111e+00,-7.113952e-10,-8.181122e-10
8.242424e+00,-7.098893e-10,-8.224151e-10
8.373737e+00,-7.069648e-10,-8.182791e-10
8.505051e+00,-7.087138e-10,-8.216071e-10
8.636364e+00,-7.117721e-10,-8.087555e-10
8.767677e+00,-7.150878e-10,-8.160870e-10
8.898990e+00,-7.169090e-10,-8.182520e-10
9.030303e+00,-7.194300e-10,-8.296690e-10
9.161616e+00,-7.220857e-10,-8.218782e-10
9.292929e+00,-7.190465e-10,-8.195190e-10
9.424242e+00,-7.158428e-10,-8.165118e-10
9.555556e+00,-7.166403e-10,-8.190249e-10
9.686869e+00,-7.165730e-10,-8.139913e-10
9.818182e+00,-7.194192e-10,-8.261881e-10
9.949495e+00,-7.232248e-10,-8.196506e-10
1.008081e+01,-7.245096e-10,-8.010348e-10
1.021212e+01,-7.217059e-10,-8.218720e-10
1.034343e+01,-7.292666e-10,-8.254502e-10
1.047475e+01,-7.284177e-10,-8.340266e-10
1.060606e+01,-7.259049e-10,-8.321198e-10
1.073737e+01,-7.291951e-10,-8.387612e-10
1.086869e+01,-7.309058e-10,-8.354119e-10
1.100000e+01,-7.328475e-10,-8.365121e-10
