TIME,2026-06-12T18:21:06,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),9136.097659584715,1561.275578874885
BEAM ENERGY (eV),1.7310406226234911,0.591638038655835
BEAM DENSITY - FIT (m^-3),1685746106.136763,427674475.2964186
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),1.9643292647721322,0.7898684038811482
THERMAL SPEED (m/s),6881.755665122587,1383.5973073844577
AFLVEN SPEED (m/s),10660949.476522239,1352343.617148292
PLASMA FREQUENCY (rad/s),27118.710309675134,3440.0139380968435
DEBYE LENGTH (m),0.2537641202895768,0.06032612305147089
