TIME,2026-06-12T14:57:19,
SOURCE,BIGGIE,
METER,TUPAC,
SWEEP VOLTAGE RANGE (V),-5.0000,20.0000
NUM SWEEP STEPS,46,
NUM POWER LINE CYCLES,1.0000,
VRANGE,20.0000,
IRANGE,0.0000,
,,
Voltage (V),Meter current (A),Source current (A)
-5.000000e+00,5.072331e-10,2.835483e-10
-4.444444e+00,5.043034e-10,2.441310e-10
-3.888889e+00,5.114923e-10,2.252367e-10
-3.333333e+00,5.256260e-10,2.073521e-10
-2.777778e+00,5.223901e-10,1.751335e-10
-2.222222e+00,5.159809e-10,1.422047e-10
-1.666667e+00,5.119933e-10,1.103339e-10
-1.111111e+00,5.058202e-10,5.635307e-11
-5.555556e-01,4.951102e-10,-5.737937e-11
0.000000e+00,5.024175e-10,-1.714524e-10
5.555556e-01,5.250069e-10,-2.924593e-10
1.111111e+00,4.151421e-10,-3.795836e-10
1.666667e+00,2.062820e-10,-4.566277e-10
2.222222e+00,1.431929e-11,-5.100722e-10
2.777778e+00,-1.488091e-10,-5.608497e-10
3.333333e+00,-2.726323e-10,-6.160275e-10
3.888889e+00,-3.570042e-10,-6.436157e-10
4.444444e+00,-4.219119e-10,-6.660043e-10
5.000000e+00,-4.729919e-10,-6.803877e-10
5.555556e+00,-5.135561e-10,-7.016968e-10
6.111111e+00,-5.521235e-10,-7.206812e-10
6.666667e+00,-5.791388e-10,-7.422831e-10
7.222222e+00,-6.022431e-10,-7.477957e-10
7.777778e+00,-6.151314e-10,-7.671492e-10
8.333333e+00,-6.347207e-10,-7.787055e-10
8.888889e+00,-6.417080e-10,-7.928723e-10
9.444444e+00,-6.609774e-10,-8.006972e-10
1.000000e+01,-6.676788e-10,-8.118847e-10
1.055556e+01,-6.824395e-10,-8.243804e-10
1.111111e+01,-7.002131e-10,-8.408300e-10
1.166667e+01,-7.104430e-10,-8.577332e-10
1.222222e+01,-7.202621e-10,-8.600791e-10
1.277778e+01,-7.382654e-10,-8.661150e-10
1.333333e+01,-7.381610e-10,-8.735293e-10
1.388889e+01,-7.427957e-10,-8.804763e-10
1.444444e+01,-7.499847e-10,-8.922902e-10
1.500000e+01,-7.666034e-10,-9.045912e-10
1.555556e+01,-7.734229e-10,-9.127775e-10
1.611111e+01,-7.740703e-10,-9.217303e-10
1.666667e+01,-6.781037e-10,-8.583378e-10
1.722222e+01,-6.761346e-10,-8.732775e-10
1.777778e+01,-6.794608e-10,-8.692469e-10
1.833333e+01,-7.842509e-10,-9.379836e-10
1.888889e+01,-7.884682e-10,-9.462066e-10
1.944444e+01,-7.939800e-10,-9.567531e-10
2.000000e+01,-7.932628e-10,-9.623923e-10
