TIME,2026-06-12T19:09:22,
,,
PARAMETER,VALUE,2SIGMA
BEAM SPEED (m/s),21891.14819880434,476.0639884020824
BEAM ENERGY (eV),9.938546527870384,0.4322645898707189
BEAM DENSITY - FIT (m^-3),144470957.3523526,599729465.4941686
BEAM DENSITY - SATURATION (m^-3),nan,nan
BEAM TEMPERATURE (eV),0.0020280297290946395,0.014759231561115855
THERMAL SPEED (m/s),221.12063056268332,804.6160622289126
AFLVEN SPEED (m/s),36416792.57173467,75586899.76280825
PLASMA FREQUENCY (rad/s),7938.952885825715,16478.135322338236
DEBYE LENGTH (m),0.02785261907240617,0.11667914007513212
